starttime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,usertype,Total Duration,Number of Trips,Avg Trip Duration,Path Name
2016,3203,Hamilton Park,40.72759597,-74.04424731,3198,Heights Elevator,40.74871595,-74.0404433,Customer,16927,6,2821.166667,Hamilton Park to Heights Elevator
2016,3203,Hamilton Park,40.72759597,-74.04424731,3198,Heights Elevator,40.74871595,-74.0404433,Subscriber,47404,36,1316.777778,Hamilton Park to Heights Elevator
2016,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,Customer,36853,31,1188.806452,Hamilton Park to Newport Pkwy
2016,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,Subscriber,303403,366,828.9699454,Hamilton Park to Newport Pkwy
2016,3203,Hamilton Park,40.72759597,-74.04424731,3199,Newport Pkwy,40.7287448,-74.0321082,(blank),901,1,901,Hamilton Park to Newport Pkwy
2016,3203,Hamilton Park,40.72759597,-74.04424731,3201,Dey St,40.737711,-74.066921,Customer,2483,2,1241.5,Hamilton Park to Dey St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3201,Dey St,40.737711,-74.066921,Subscriber,5059,6,843.1666667,Hamilton Park to Dey St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,Customer,44455,28,1587.678571,Hamilton Park to Newport PATH
2016,3203,Hamilton Park,40.72759597,-74.04424731,3202,Newport PATH,40.7272235,-74.0337589,Subscriber,899451,2029,443.2976836,Hamilton Park to Newport PATH
2016,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,Customer,341930,98,3489.081633,Hamilton Park to Hamilton Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3203,Hamilton Park,40.72759597,-74.04424731,Subscriber,980040,661,1482.662632,Hamilton Park to Hamilton Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,Customer,51188,32,1599.625,Hamilton Park to JC Medical Center
2016,3203,Hamilton Park,40.72759597,-74.04424731,3205,JC Medical Center,40.71653978,-74.04963791,Subscriber,144475,198,729.6717172,Hamilton Park to JC Medical Center
2016,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,Customer,1838,2,919,Hamilton Park to Hilltop
2016,3203,Hamilton Park,40.72759597,-74.04424731,3206,Hilltop,40.7311689,-74.0575736,Subscriber,30486,40,762.15,Hamilton Park to Hilltop
2016,3203,Hamilton Park,40.72759597,-74.04424731,3207,Oakland Ave,40.7376037,-74.0524783,Subscriber,4510,5,902,Hamilton Park to Oakland Ave
2016,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,Customer,10613,6,1768.833333,Hamilton Park to Brunswick St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3209,Brunswick St,40.7241765,-74.0506564,Subscriber,154257,343,449.728863,Hamilton Park to Brunswick St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3210,Pershing Field,40.74267714,-74.05178863,Customer,3672,2,1836,Hamilton Park to Pershing Field
2016,3203,Hamilton Park,40.72759597,-74.04424731,3210,Pershing Field,40.74267714,-74.05178863,Subscriber,68229,53,1287.339623,Hamilton Park to Pershing Field
2016,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,Customer,31664,26,1217.846154,Hamilton Park to Newark Ave
2016,3203,Hamilton Park,40.72759597,-74.04424731,3211,Newark Ave,40.72152515,-74.04630454,Subscriber,394934,894,441.7606264,Hamilton Park to Newark Ave
2016,3203,Hamilton Park,40.72759597,-74.04424731,3212,Christ Hospital,40.73478582,-74.05044364,Subscriber,20133,16,1258.3125,Hamilton Park to Christ Hospital
2016,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,Customer,106493,27,3944.185185,Hamilton Park to Van Vorst Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,Subscriber,172612,276,625.4057971,Hamilton Park to Van Vorst Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,Customer,26699,25,1067.96,Hamilton Park to Essex Light Rail
2016,3203,Hamilton Park,40.72759597,-74.04424731,3214,Essex Light Rail,40.7127742,-74.0364857,Subscriber,161029,165,975.9333333,Hamilton Park to Essex Light Rail
2016,3203,Hamilton Park,40.72759597,-74.04424731,3216,Columbia Park,40.6970299,-74.0969366,Subscriber,7943,4,1985.75,Hamilton Park to Columbia Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3220,5 Corners Library,40.73496102,-74.05950308,Subscriber,20602,22,936.4545455,Hamilton Park to 5 Corners Library
2016,3203,Hamilton Park,40.72759597,-74.04424731,3225,Baldwin at Montgomery,40.7236589,-74.0641943,Customer,9841,5,1968.2,Hamilton Park to Baldwin at Montgomery
2016,3203,Hamilton Park,40.72759597,-74.04424731,3225,Baldwin at Montgomery,40.7236589,-74.0641943,Subscriber,11845,15,789.6666667,Hamilton Park to Baldwin at Montgomery
2016,3203,Hamilton Park,40.72759597,-74.04424731,3267,Morris Canal,40.71241882,-74.03852552,Customer,3654,3,1218,Hamilton Park to Morris Canal
2016,3203,Hamilton Park,40.72759597,-74.04424731,3267,Morris Canal,40.71241882,-74.03852552,Subscriber,39448,43,917.3953488,Hamilton Park to Morris Canal
2016,3203,Hamilton Park,40.72759597,-74.04424731,3268,Lafayette Park,40.71346383,-74.06285852,Customer,1169,1,1169,Hamilton Park to Lafayette Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3268,Lafayette Park,40.71346383,-74.06285852,Subscriber,12720,10,1272,Hamilton Park to Lafayette Park
2016,3203,Hamilton Park,40.72759597,-74.04424731,3269,Brunswick & 6th,40.72601173,-74.05038893,Subscriber,15321,49,312.6734694,Hamilton Park to Brunswick & 6th
2016,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,Customer,17959,4,4489.75,Hamilton Park to Jersey & 6th St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3270,Jersey & 6th St,40.72528911,-74.04557168,Subscriber,29606,47,629.9148936,Hamilton Park to Jersey & 6th St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,Customer,10501,6,1750.166667,Hamilton Park to Jersey & 3rd
2016,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,Subscriber,153547,339,452.9410029,Hamilton Park to Jersey & 3rd
2016,3203,Hamilton Park,40.72759597,-74.04424731,3272,Jersey & 3rd,40.72333159,-74.04595256,(blank),417,1,417,Hamilton Park to Jersey & 3rd
2016,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,Customer,2453,3,817.6666667,Hamilton Park to Manila & 1st
2016,3203,Hamilton Park,40.72759597,-74.04424731,3273,Manila & 1st,40.72165072,-74.04288411,Subscriber,107321,326,329.2055215,Hamilton Park to Manila & 1st
2016,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,Customer,7029,7,1004.142857,Hamilton Park to Columbus Drive
2016,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,Subscriber,132400,188,704.2553191,Hamilton Park to Columbus Drive
2016,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,Customer,39929,9,4436.555556,Hamilton Park to Marin Light Rail
2016,3203,Hamilton Park,40.72759597,-74.04424731,3276,Marin Light Rail,40.71458404,-74.04281706,Subscriber,31503,46,684.8478261,Hamilton Park to Marin Light Rail
2016,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,Customer,8057,3,2685.666667,Hamilton Park to Monmouth and 6th
2016,3203,Hamilton Park,40.72759597,-74.04424731,3278,Monmouth and 6th,40.72568548,-74.04879034,Subscriber,28565,79,361.5822785,Hamilton Park to Monmouth and 6th
2016,3203,Hamilton Park,40.72759597,-74.04424731,3279,Dixon Mills,40.72163014,-74.04996783,Customer,1130,2,565,Hamilton Park to Dixon Mills
2016,3203,Hamilton Park,40.72759597,-74.04424731,3279,Dixon Mills,40.72163014,-74.04996783,Subscriber,16398,34,482.2941176,Hamilton Park to Dixon Mills
2016,3203,Hamilton Park,40.72759597,-74.04424731,3215,Central Ave,40.7467299,-74.0492509,Subscriber,6122,5,1224.4,Hamilton Park to Central Ave
2016,3203,Hamilton Park,40.72759597,-74.04424731,3197,North St,40.752559,-74.044725,Customer,4534,2,2267,Hamilton Park to North St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3197,North St,40.752559,-74.044725,Subscriber,12551,8,1568.875,Hamilton Park to North St
2016,3203,Hamilton Park,40.72759597,-74.04424731,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,Customer,7297,1,7297,Hamilton Park to Riverside Dr & W 82 St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3183,Exchange Place,40.7162469,-74.0334588,Customer,231310,59,3920.508475,JC Medical Center to Exchange Place
2016,3205,JC Medical Center,40.71653978,-74.04963791,3183,Exchange Place,40.7162469,-74.0334588,Subscriber,135934,181,751.0165746,JC Medical Center to Exchange Place
2016,3205,JC Medical Center,40.71653978,-74.04963791,3183,Exchange Place,40.7162469,-74.0334588,(blank),1419,2,709.5,JC Medical Center to Exchange Place
2016,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,Customer,123608,34,3635.529412,JC Medical Center to Paulus Hook
2016,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,Subscriber,108212,187,578.6737968,JC Medical Center to Paulus Hook
2016,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,(blank),1445,2,722.5,JC Medical Center to Paulus Hook
2016,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,Customer,40871,25,1634.84,JC Medical Center to City Hall
2016,3205,JC Medical Center,40.71653978,-74.04963791,3185,City Hall,40.7177325,-74.043845,Subscriber,76329,248,307.7782258,JC Medical Center to City Hall
2016,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,Customer,198866,48,4143.041667,JC Medical Center to Grove St PATH
2016,3205,JC Medical Center,40.71653978,-74.04963791,3186,Grove St PATH,40.71958612,-74.04311746,Subscriber,408050,1338,304.9701046,JC Medical Center to Grove St PATH
2016,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,Customer,112819,16,7051.1875,JC Medical Center to Warren St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,Subscriber,71941,91,790.5604396,JC Medical Center to Warren St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3187,Warren St,40.7211236,-74.03805095,(blank),934,2,467,JC Medical Center to Warren St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3188,NJCU,40.7101087,-74.0858489,Subscriber,16556,19,871.3684211,JC Medical Center to NJCU
2016,3205,JC Medical Center,40.71653978,-74.04963791,3189,West Side Light Rail,40.714402,-74.0887723,Subscriber,2244,1,2244,JC Medical Center to West Side Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3190,Garfield Ave Station,40.71046702,-74.0700388,Customer,719,1,719,JC Medical Center to Garfield Ave Station
2016,3205,JC Medical Center,40.71653978,-74.04963791,3190,Garfield Ave Station,40.71046702,-74.0700388,Subscriber,13590,20,679.5,JC Medical Center to Garfield Ave Station
2016,3205,JC Medical Center,40.71653978,-74.04963791,3191,Union St,40.7182113,-74.0836394,Subscriber,2379,2,1189.5,JC Medical Center to Union St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,Customer,174964,102,1715.333333,JC Medical Center to Liberty Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,Subscriber,107227,112,957.3839286,JC Medical Center to Liberty Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3192,Liberty Light Rail,40.7112423,-74.0557013,(blank),1674,1,1674,JC Medical Center to Liberty Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3193,Lincoln Park,40.7246051,-74.07840595,Customer,6620,1,6620,JC Medical Center to Lincoln Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3193,Lincoln Park,40.7246051,-74.07840595,Subscriber,4444,4,1111,JC Medical Center to Lincoln Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3194,McGinley Square,40.72533993,-74.06762213,Customer,1826,2,913,JC Medical Center to McGinley Square
2016,3205,JC Medical Center,40.71653978,-74.04963791,3194,McGinley Square,40.72533993,-74.06762213,Subscriber,10038,14,717,JC Medical Center to McGinley Square
2016,3205,JC Medical Center,40.71653978,-74.04963791,3195,Sip Ave,40.73074263,-74.06378388,Customer,3395,2,1697.5,JC Medical Center to Sip Ave
2016,3205,JC Medical Center,40.71653978,-74.04963791,3195,Sip Ave,40.73074263,-74.06378388,Subscriber,8471,10,847.1,JC Medical Center to Sip Ave
2016,3205,JC Medical Center,40.71653978,-74.04963791,3196,Riverview Park,40.7443187,-74.0439909,Subscriber,1404,1,1404,JC Medical Center to Riverview Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3198,Heights Elevator,40.74871595,-74.0404433,Customer,4244,3,1414.666667,JC Medical Center to Heights Elevator
2016,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,Customer,33970,23,1476.956522,JC Medical Center to Newport Pkwy
2016,3205,JC Medical Center,40.71653978,-74.04963791,3199,Newport Pkwy,40.7287448,-74.0321082,Subscriber,107768,90,1197.422222,JC Medical Center to Newport Pkwy
2016,3205,JC Medical Center,40.71653978,-74.04963791,3200,MLK Light Rail,40.7111305,-74.0788855,Customer,969,1,969,JC Medical Center to MLK Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3200,MLK Light Rail,40.7111305,-74.0788855,Subscriber,961,1,961,JC Medical Center to MLK Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3201,Dey St,40.737711,-74.066921,Subscriber,10198,8,1274.75,JC Medical Center to Dey St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,Customer,33165,27,1228.333333,JC Medical Center to Newport PATH
2016,3205,JC Medical Center,40.71653978,-74.04963791,3202,Newport PATH,40.7272235,-74.0337589,Subscriber,99317,79,1257.177215,JC Medical Center to Newport PATH
2016,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,Customer,19955,25,798.2,JC Medical Center to Hamilton Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3203,Hamilton Park,40.72759597,-74.04424731,Subscriber,123448,195,633.0666667,JC Medical Center to Hamilton Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,Customer,771870,215,3590.093023,JC Medical Center to JC Medical Center
2016,3205,JC Medical Center,40.71653978,-74.04963791,3205,JC Medical Center,40.71653978,-74.04963791,Subscriber,806964,359,2247.810585,JC Medical Center to JC Medical Center
2016,3205,JC Medical Center,40.71653978,-74.04963791,3206,Hilltop,40.7311689,-74.0575736,Customer,1300,2,650,JC Medical Center to Hilltop
2016,3205,JC Medical Center,40.71653978,-74.04963791,3206,Hilltop,40.7311689,-74.0575736,Subscriber,36789,22,1672.227273,JC Medical Center to Hilltop
2016,3205,JC Medical Center,40.71653978,-74.04963791,3207,Oakland Ave,40.7376037,-74.0524783,Subscriber,24928,5,4985.6,JC Medical Center to Oakland Ave
2016,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,Customer,4419,4,1104.75,JC Medical Center to Brunswick St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3209,Brunswick St,40.7241765,-74.0506564,Subscriber,32518,73,445.4520548,JC Medical Center to Brunswick St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3210,Pershing Field,40.74267714,-74.05178863,Customer,2505,2,1252.5,JC Medical Center to Pershing Field
2016,3205,JC Medical Center,40.71653978,-74.04963791,3210,Pershing Field,40.74267714,-74.05178863,Subscriber,2580,2,1290,JC Medical Center to Pershing Field
2016,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,Customer,181712,19,9563.789474,JC Medical Center to Newark Ave
2016,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,Subscriber,59103,171,345.6315789,JC Medical Center to Newark Ave
2016,3205,JC Medical Center,40.71653978,-74.04963791,3212,Christ Hospital,40.73478582,-74.05044364,Subscriber,1030,1,1030,JC Medical Center to Christ Hospital
2016,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,Customer,12327,10,1232.7,JC Medical Center to Van Vorst Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3213,Van Vorst Park,40.71848892,-74.04772663,Subscriber,68039,63,1079.984127,JC Medical Center to Van Vorst Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,Customer,88752,26,3413.538462,JC Medical Center to Essex Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,Subscriber,117691,85,1384.6,JC Medical Center to Essex Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3214,Essex Light Rail,40.7127742,-74.0364857,(blank),884,2,442,JC Medical Center to Essex Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3216,Columbia Park,40.6970299,-74.0969366,Subscriber,1357,1,1357,JC Medical Center to Columbia Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3217,Bayside Park,40.69865054,-74.08207968,Customer,7382,3,2460.666667,JC Medical Center to Bayside Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3217,Bayside Park,40.69865054,-74.08207968,Subscriber,21911,10,2191.1,JC Medical Center to Bayside Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3220,5 Corners Library,40.73496102,-74.05950308,Customer,720,1,720,JC Medical Center to 5 Corners Library
2016,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,Customer,2495,3,831.6666667,JC Medical Center to Baldwin at Montgomery
2016,3205,JC Medical Center,40.71653978,-74.04963791,3225,Baldwin at Montgomery,40.7236589,-74.0641943,Subscriber,15439,26,593.8076923,JC Medical Center to Baldwin at Montgomery
2016,3205,JC Medical Center,40.71653978,-74.04963791,3267,Morris Canal,40.71241882,-74.03852552,Customer,76147,9,8460.777778,JC Medical Center to Morris Canal
2016,3205,JC Medical Center,40.71653978,-74.04963791,3267,Morris Canal,40.71241882,-74.03852552,Subscriber,38561,65,593.2461538,JC Medical Center to Morris Canal
2016,3205,JC Medical Center,40.71653978,-74.04963791,3268,Lafayette Park,40.71346383,-74.06285852,Customer,395,1,395,JC Medical Center to Lafayette Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3268,Lafayette Park,40.71346383,-74.06285852,Subscriber,21149,17,1244.058824,JC Medical Center to Lafayette Park
2016,3205,JC Medical Center,40.71653978,-74.04963791,3269,Brunswick & 6th,40.72601173,-74.05038893,Subscriber,4177,8,522.125,JC Medical Center to Brunswick & 6th
2016,3205,JC Medical Center,40.71653978,-74.04963791,3270,Jersey & 6th St,40.72528911,-74.04557168,Customer,1471,4,367.75,JC Medical Center to Jersey & 6th St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3270,Jersey & 6th St,40.72528911,-74.04557168,Subscriber,16725,29,576.7241379,JC Medical Center to Jersey & 6th St
2016,3205,JC Medical Center,40.71653978,-74.04963791,3271,Danforth Light Rail,40.69263997,-74.08801228,Subscriber,2470,1,2470,JC Medical Center to Danforth Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3272,Jersey & 3rd,40.72333159,-74.04595256,Subscriber,12543,30,418.1,JC Medical Center to Jersey & 3rd
2016,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,Customer,1470,3,490,JC Medical Center to Manila & 1st
2016,3205,JC Medical Center,40.71653978,-74.04963791,3273,Manila & 1st,40.72165072,-74.04288411,Subscriber,5001,13,384.6923077,JC Medical Center to Manila & 1st
2016,3205,JC Medical Center,40.71653978,-74.04963791,3274,Bethune Center,40.70495752,-74.08593088,Customer,2847,2,1423.5,JC Medical Center to Bethune Center
2016,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,Customer,1794,3,598,JC Medical Center to Columbus Drive
2016,3205,JC Medical Center,40.71653978,-74.04963791,3275,Columbus Drive,40.7183552,-74.03891444,Subscriber,13211,20,660.55,JC Medical Center to Columbus Drive
2016,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,Customer,911,3,303.6666667,JC Medical Center to Marin Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3276,Marin Light Rail,40.71458404,-74.04281706,Subscriber,16548,31,533.8064516,JC Medical Center to Marin Light Rail
2016,3205,JC Medical Center,40.71653978,-74.04963791,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,Subscriber,1067,2,533.5,JC Medical Center to Communipaw & Berry Lane
2016,3205,JC Medical Center,40.71653978,-74.04963791,3278,Monmouth and 6th,40.72568548,-74.04879034,Customer,35236,2,17618,JC Medical Center to Monmouth and 6th
2016,3205,JC Medical Center,40.71653978,-74.04963791,3278,Monmouth and 6th,40.72568548,-74.04879034,Subscriber,18952,28,676.8571429,JC Medical Center to Monmouth and 6th
2016,3205,JC Medical Center,40.71653978,-74.04963791,3279,Dixon Mills,40.72163014,-74.04996783,Subscriber,7947,19,418.2631579,JC Medical Center to Dixon Mills
2016,3205,JC Medical Center,40.71653978,-74.04963791,3215,Central Ave,40.7467299,-74.0492509,Subscriber,6590,5,1318,JC Medical Center to Central Ave
2016,3205,JC Medical Center,40.71653978,-74.04963791,3197,North St,40.752559,-74.044725,Subscriber,2524,1,2524,JC Medical Center to North St
2016,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,Customer,8070,8,1008.75,Hilltop to Exchange Place
2016,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,Subscriber,97758,153,638.9411765,Hilltop to Exchange Place
2016,3206,Hilltop,40.7311689,-74.0575736,3183,Exchange Place,40.7162469,-74.0334588,(blank),1431,1,1431,Hilltop to Exchange Place
2016,3206,Hilltop,40.7311689,-74.0575736,3184,Paulus Hook,40.7141454,-74.0335519,Customer,2215,2,1107.5,Hilltop to Paulus Hook
2016,3206,Hilltop,40.7311689,-74.0575736,3184,Paulus Hook,40.7141454,-74.0335519,Subscriber,17680,19,930.5263158,Hilltop to Paulus Hook
2016,3206,Hilltop,40.7311689,-74.0575736,3185,City Hall,40.7177325,-74.043845,Customer,6509,4,1627.25,Hilltop to City Hall
2016,3206,Hilltop,40.7311689,-74.0575736,3185,City Hall,40.7177325,-74.043845,Subscriber,36769,60,612.8166667,Hilltop to City Hall
2016,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,Customer,6911,8,863.875,Hilltop to Grove St PATH
2016,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,Subscriber,78923,135,584.6148148,Hilltop to Grove St PATH
2016,3206,Hilltop,40.7311689,-74.0575736,3186,Grove St PATH,40.71958612,-74.04311746,(blank),2539,2,1269.5,Hilltop to Grove St PATH
2016,3206,Hilltop,40.7311689,-74.0575736,3187,Warren St,40.7211236,-74.03805095,Customer,1931,2,965.5,Hilltop to Warren St
2016,3206,Hilltop,40.7311689,-74.0575736,3187,Warren St,40.7211236,-74.03805095,Subscriber,25983,39,666.2307692,Hilltop to Warren St
2016,3206,Hilltop,40.7311689,-74.0575736,3189,West Side Light Rail,40.714402,-74.0887723,Customer,10423,1,10423,Hilltop to West Side Light Rail
2016,3206,Hilltop,40.7311689,-74.0575736,3189,West Side Light Rail,40.714402,-74.0887723,Subscriber,5567,5,1113.4,Hilltop to West Side Light Rail
2016,3206,Hilltop,40.7311689,-74.0575736,3190,Garfield Ave Station,40.71046702,-74.0700388,Customer,774,1,774,Hilltop to Garfield Ave Station
2016,3206,Hilltop,40.7311689,-74.0575736,3190,Garfield Ave Station,40.71046702,-74.0700388,Subscriber,1512,2,756,Hilltop to Garfield Ave Station
2016,3206,Hilltop,40.7311689,-74.0575736,3191,Union St,40.7182113,-74.0836394,Subscriber,11201,10,1120.1,Hilltop to Union St
2016,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.7112423,-74.0557013,Customer,22847,6,3807.833333,Hilltop to Liberty Light Rail
2016,3206,Hilltop,40.7311689,-74.0575736,3192,Liberty Light Rail,40.7112423,-74.0557013,Subscriber,10200,11,927.2727273,Hilltop to Liberty Light Rail
2016,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246051,-74.07840595,Customer,19519,13,1501.461538,Hilltop to Lincoln Park
2016,3206,Hilltop,40.7311689,-74.0575736,3193,Lincoln Park,40.7246051,-74.07840595,Subscriber,16915,20,845.75,Hilltop to Lincoln Park
2016,3206,Hilltop,40.7311689,-74.0575736,3194,McGinley Square,40.72533993,-74.06762213,Customer,1563,1,1563,Hilltop to McGinley Square
2016,3206,Hilltop,40.7311689,-74.0575736,3194,McGinley Square,40.72533993,-74.06762213,Subscriber,100878,68,1483.5,Hilltop to McGinley Square
2016,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73074263,-74.06378388,Customer,3721,6,620.1666667,Hilltop to Sip Ave
2016,3206,Hilltop,40.7311689,-74.0575736,3195,Sip Ave,40.73074263,-74.06378388,Subscriber,27457,99,277.3434343,Hilltop to Sip Ave
2016,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.0439909,Customer,3675,4,918.75,Hilltop to Riverview Park
2016,3206,Hilltop,40.7311689,-74.0575736,3196,Riverview Park,40.7443187,-74.0439909,Subscriber,20813,30,693.7666667,Hilltop to Riverview Park
2016,3206,Hilltop,40.7311689,-74.0575736,3198,Heights Elevator,40.74871595,-74.0404433,Customer,1283,1,1283,Hilltop to Heights Elevator
2016,3206,Hilltop,40.7311689,-74.0575736,3198,Heights Elevator,40.74871595,-74.0404433,Subscriber,27997,45,622.1555556,Hilltop to Heights Elevator
2016,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.7287448,-74.0321082,Customer,9438,5,1887.6,Hilltop to Newport Pkwy
2016,3206,Hilltop,40.7311689,-74.0575736,3199,Newport Pkwy,40.7287448,-74.0321082,Subscriber,31474,30,1049.133333,Hilltop to Newport Pkwy
2016,3206,Hilltop,40.7311689,-74.0575736,3200,MLK Light Rail,40.7111305,-74.0788855,Customer,1014,1,1014,Hilltop to MLK Light Rail
2016,3206,Hilltop,40.7311689,-74.0575736,3200,MLK Light Rail,40.7111305,-74.0788855,Subscriber,1074,1,1074,Hilltop to MLK Light Rail
2016,3206,Hilltop,40.7311689,-74.0575736,3201,Dey St,40.737711,-74.066921,Customer,832,2,416,Hilltop to Dey St
